draw_date,num1,num2,num3,num4,num5,num6,jackpot,winners
2017-06-05,17,22,29,34,35,37,15000000,0
2017-06-07,5,8,9,18,28,39,18000000,0
2017-06-09,3,4,19,23,26,41,11000000,1
2017-06-12,8,9,10,17,27,29,12000000,0
2017-06-14,1,5,9,16,20,36,14000000,0
2017-06-16,7,10,12,21,24,42,27000000,0
2017-06-19,2,5,14,15,26,29,12000000,2
2017-06-21,7,15,17,19,29,37,30000000,0
2017-06-23,17,19,22,24,36,39,35000000,0
2017-06-26,1,4,6,12,28,33,40000000,0
2017-06-28,1,6,11,30,33,35,37000000,0
2017-06-30,11,30,34,37,38,41,40000000,0
2017-07-03,12,24,26,27,34,40,13000000,0
2017-07-05,8,23,28,32,39,42,23000000,0
2017-07-07,10,20,23,30,31,39,23000000,0
2017-07-10,3,5,21,34,35,41,16000000,0
2017-07-12,6,9,11,13,32,41,37000000,0
2017-07-14,3,18,19,31,35,37,29000000,0
2017-07-17,13,21,27,29,32,39,28000000,0
2017-07-19,11,19,21,24,26,38,28000000,0
2017-07-21,1,12,17,18,21,28,21000000,0
2017-07-24,9,13,15,32,35,41,27000000,0
2017-07-26,4,18,19,23,28,40,25000000,0
2017-07-28,6,10,22,30,31,41,36000000,0
2017-07-31,4,19,21,22,31,35,36000000,0
2017-08-02,5,19,20,39,40,41,18000000,0
2017-08-04,4,6,9,14,26,36,29000000,1
2017-08-07,6,13,14,16,27,42,25000000,0
2017-08-09,7,10,18,19,36,39,22000000,0
2017-08-11,3,4,6,7,26,28,35000000,0
2017-08-14,8,10,16,26,40,41,18000000,0
2017-08-16,11,12,18,20,30,39,23000000,0
2017-08-18,7,13,15,24,26,30,20000000,0
2017-08-21,7,10,13,21,29,35,35000000,0
2017-08-23,9,11,20,23,29,34,11000000,0
2017-08-25,10,19,23,32,34,35,11000000,2
2017-08-28,6,9,19,23,32,36,26000000,0
2017-08-30,4,8,16,19,22,36,24000000,0
2017-09-01,14,16,19,20,29,40,38000000,0
2017-09-04,14,20,23,29,33,36,34000000,0
2017-09-06,10,13,19,26,30,36,13000000,0
2017-09-08,1,7,31,33,34,42,22000000,0
2017-09-11,9,13,18,25,35,41,24000000,0
2017-09-13,8,15,17,23,28,30,30000000,0
2017-09-15,3,9,12,16,28,33,24000000,0
2017-09-18,2,3,11,15,23,26,11000000,0
2017-09-20,3,14,15,27,34,41,11000000,0
2017-09-22,14,18,20,24,25,32,21000000,0
2017-09-25,2,22,23,26,28,32,13000000,0
2017-09-27,6,9,11,12,21,22,29000000,0
2017-09-29,1,7,8,18,25,40,26000000,1
2017-10-02,15,24,25,31,37,41,21000000,0
2017-10-04,18,22,31,38,40,42,19000000,0
2017-10-06,8,10,16,18,19,38,16000000,0
2017-10-09,2,22,24,29,31,35,12000000,0
2017-10-11,8,19,21,33,35,39,11000000,0
2017-10-13,8,15,25,32,36,40,23000000,0
2017-10-16,9,11,13,28,30,35,18000000,0
2017-10-18,2,3,25,29,34,37,37000000,1
2017-10-20,11,15,25,27,28,40,34000000,0
2017-10-23,7,13,18,31,39,41,18000000,0
2017-10-25,9,16,27,28,32,41,22000000,0
2017-10-27,8,14,23,27,38,39,39000000,0
2017-10-30,7,8,14,17,31,41,33000000,0
2017-11-01,1,11,20,25,40,41,12000000,0
2017-11-03,4,6,7,10,24,29,35000000,1
2017-11-06,5,10,31,37,38,42,26000000,0
2017-11-08,2,11,12,15,31,37,31000000,0
2017-11-10,1,5,14,27,28,36,15000000,0
2017-11-13,8,16,19,20,22,42,28000000,0
2017-11-15,2,3,10,19,26,42,26000000,0
2017-11-17,1,6,7,19,28,34,11000000,0
2017-11-20,6,13,14,31,33,42,13000000,0
2017-11-22,13,14,17,18,25,30,15000000,0
2017-11-24,7,14,16,31,40,41,26000000,0
2017-11-27,11,14,28,32,36,38,23000000,0
2017-11-29,4,14,15,17,28,37,31000000,0
2017-12-01,17,18,25,32,33,37,13000000,0
2017-12-04,3,6,20,21,34,42,30000000,0
2017-12-06,9,18,27,28,30,39,40000000,0
2017-12-08,4,6,21,29,37,38,26000000,0
2017-12-11,10,11,21,34,38,39,23000000,0
2017-12-13,10,21,25,29,35,41,22000000,0
2017-12-15,14,17,20,21,35,42,27000000,0
2017-12-18,5,8,9,17,22,33,33000000,0
2017-12-20,9,10,18,19,25,38,18000000,0
2017-12-22,3,7,8,15,29,42,17000000,1
2017-12-25,12,15,17,31,36,40,27000000,0
2017-12-27,2,3,8,13,17,38,34000000,0
2017-12-29,4,16,18,31,34,40,14000000,0
2018-01-01,1,11,15,27,29,42,28000000,0
2018-01-03,20,24,26,27,35,39,27000000,1
2018-01-05,4,10,27,33,35,42,10000000,0
2018-01-08,3,9,11,26,33,37,38000000,0
2018-01-10,1,2,3,4,30,40,36000000,0
2018-01-12,3,9,18,24,37,42,25000000,0
2018-01-15,1,24,29,35,36,41,26000000,0
2018-01-17,7,13,16,19,23,31,24000000,0
2018-01-19,7,14,19,22,30,31,26000000,0
2018-01-22,6,7,10,13,24,30,35000000,0
2018-01-24,2,3,4,7,13,29,31000000,0
2018-01-26,1,13,17,26,33,37,21000000,0
2018-01-29,7,9,14,15,16,38,26000000,0
2018-01-31,9,10,19,28,32,36,24000000,0
2018-02-02,12,13,15,22,29,42,39000000,0
2018-02-05,2,6,9,16,19,22,22000000,1
2018-02-07,8,19,26,27,39,40,13000000,0
2018-02-09,2,7,21,22,41,42,25000000,0
2018-02-12,9,12,18,20,22,23,35000000,0
2018-02-14,4,18,19,22,30,39,33000000,0
2018-02-16,15,16,23,33,34,35,36000000,0
2018-02-19,6,9,25,29,34,38,38000000,0
2018-02-21,4,15,31,33,38,39,10000000,0
2018-02-23,2,16,17,21,24,33,33000000,0
2018-02-26,3,6,7,13,22,26,22000000,0
2018-02-28,16,18,31,35,39,40,28000000,0
2018-03-02,1,5,14,20,32,34,17000000,0
2018-03-05,8,15,17,26,36,38,11000000,0
2018-03-07,8,11,19,25,27,30,29000000,0
2018-03-09,12,15,16,23,36,37,29000000,0
2018-03-12,16,23,27,29,39,41,18000000,0
2018-03-14,6,8,18,23,29,41,23000000,0
2018-03-16,8,17,20,26,32,34,18000000,0
2018-03-19,6,11,20,30,32,42,33000000,0
2018-03-21,16,18,22,25,27,41,21000000,0
2018-03-23,2,17,20,26,28,29,35000000,0
2018-03-26,9,15,17,28,40,41,20000000,0
2018-03-28,6,7,13,16,17,39,22000000,0
2018-03-30,6,10,28,29,34,40,12000000,0
2018-04-02,5,6,10,14,15,30,30000000,0
2018-04-04,5,7,11,23,24,33,16000000,0
2018-04-06,7,14,24,26,32,38,17000000,0
2018-04-09,2,3,9,16,19,20,26000000,0
2018-04-11,4,21,23,27,36,40,28000000,0
2018-04-13,2,11,18,29,38,41,14000000,0
2018-04-16,12,13,17,21,41,42,40000000,0
2018-04-18,1,8,26,28,38,41,19000000,0
2018-04-20,10,12,17,30,31,39,34000000,0
2018-04-23,22,24,30,33,37,40,13000000,0
2018-04-25,3,14,17,20,36,37,14000000,2
2018-04-27,2,8,15,17,23,32,14000000,0
2018-04-30,16,22,27,33,39,42,32000000,0
2018-05-02,6,15,18,31,37,40,40000000,0
2018-05-04,1,6,15,30,37,41,27000000,0
2018-05-07,7,18,21,28,32,33,22000000,0
2018-05-09,14,16,26,30,35,41,24000000,0
2018-05-11,1,8,13,25,31,33,23000000,1
2018-05-14,1,9,15,20,32,36,33000000,0
2018-05-16,1,5,6,13,17,19,33000000,0
2018-05-18,2,23,29,30,39,40,22000000,0
2018-05-21,14,15,20,21,32,35,14000000,0
2018-05-23,6,17,30,34,35,40,29000000,0
2018-05-25,3,6,10,24,32,41,15000000,0
2018-05-28,6,7,9,13,16,37,21000000,0
2018-05-30,14,28,32,33,35,42,40000000,0
2018-06-01,7,11,18,20,32,41,10000000,0
2018-06-04,6,8,20,35,36,42,34000000,0
2018-06-06,12,17,21,25,39,41,38000000,1
2018-06-08,6,12,32,35,36,42,29000000,0
2018-06-11,14,15,32,33,38,39,22000000,0
2018-06-13,13,14,20,21,23,34,14000000,0
2018-06-15,10,11,12,15,24,39,26000000,0
2018-06-18,1,5,11,19,37,41,13000000,0
2018-06-20,3,12,14,27,40,42,21000000,0
2018-06-22,5,7,9,10,36,37,29000000,0
2018-06-25,5,6,8,17,18,19,19000000,0
2018-06-27,2,6,21,24,26,38,13000000,0
2018-06-29,14,15,17,22,29,36,31000000,2
2018-07-02,8,9,12,19,22,34,16000000,1
2018-07-04,7,10,13,20,36,42,21000000,0
2018-07-06,4,10,18,25,34,42,13000000,0
2018-07-09,5,17,24,29,40,42,14000000,0
2018-07-11,20,24,29,31,34,38,40000000,0
2018-07-13,9,13,21,23,26,30,18000000,0
2018-07-16,2,16,23,30,33,35,39000000,0
2018-07-18,2,6,17,27,34,36,32000000,0
2018-07-20,9,11,13,23,27,36,11000000,2
2018-07-23,5,10,18,38,41,42,17000000,0
2018-07-25,1,3,4,13,24,29,31000000,0
2018-07-27,3,19,22,33,37,40,29000000,1
2018-07-30,9,11,12,14,24,38,13000000,0
2018-08-01,9,11,16,28,29,35,16000000,1
2018-08-03,2,20,23,24,25,28,40000000,0
2018-08-06,5,9,12,18,27,30,19000000,0
2018-08-08,1,5,11,35,38,41,30000000,0
2018-08-10,4,15,19,23,26,27,30000000,0
2018-08-13,1,7,8,21,25,32,21000000,0
2018-08-15,4,6,10,12,23,33,26000000,0
2018-08-17,4,23,24,25,30,35,37000000,0
2018-08-20,8,10,13,28,34,37,13000000,2
2018-08-22,7,15,31,35,41,42,20000000,0
2018-08-24,3,7,18,27,35,39,38000000,0
2018-08-27,3,6,7,17,21,24,40000000,0
2018-08-29,5,6,11,18,31,39,37000000,1
2018-08-31,6,12,21,25,38,39,23000000,1
2018-09-03,2,5,7,8,25,33,39000000,0
2018-09-05,15,25,27,28,33,36,11000000,0
2018-09-07,2,26,27,35,36,41,25000000,0
2018-09-10,1,5,11,18,28,40,12000000,0
2018-09-12,5,12,16,20,23,30,37000000,0
2018-09-14,2,5,13,22,26,34,31000000,0
2018-09-17,3,14,29,31,34,38,31000000,0
2018-09-19,2,4,5,27,41,42,26000000,2
2018-09-21,3,12,14,20,31,35,13000000,0
2018-09-24,1,6,15,19,39,41,16000000,2
2018-09-26,5,20,22,27,29,30,13000000,1
2018-09-28,2,7,9,18,32,41,14000000,0
2018-10-01,3,6,26,36,39,40,13000000,0
2018-10-03,6,9,18,27,34,37,35000000,0
2018-10-05,7,14,19,20,21,39,40000000,0
2018-10-08,2,9,13,16,20,41,38000000,0
2018-10-10,1,9,15,25,30,33,22000000,0
2018-10-12,10,12,18,19,21,34,25000000,0
2018-10-15,5,6,7,17,36,41,18000000,0
2018-10-17,2,5,9,17,28,34,35000000,0
2018-10-19,9,19,20,23,34,41,19000000,0
2018-10-22,4,5,9,15,30,31,38000000,0
2018-10-24,5,8,11,22,31,39,12000000,2
2018-10-26,6,8,17,18,24,25,21000000,0
2018-10-29,10,14,21,23,31,41,11000000,1
2018-10-31,2,5,8,28,38,41,18000000,0
2018-11-02,8,12,19,20,34,39,21000000,0
2018-11-05,4,7,19,34,36,39,12000000,0
2018-11-07,12,15,20,31,36,42,27000000,0
2018-11-09,10,21,22,36,37,39,24000000,0
2018-11-12,3,8,23,25,33,38,20000000,0
2018-11-14,8,19,21,25,30,34,23000000,0
2018-11-16,5,6,15,20,28,32,34000000,0
2018-11-19,1,2,3,12,23,34,36000000,0
2018-11-21,5,20,25,26,32,33,20000000,0
2018-11-23,7,11,17,24,37,40,35000000,0
2018-11-26,9,13,17,18,23,41,17000000,0
2018-11-28,4,8,16,20,24,38,35000000,0
2018-11-30,7,12,27,32,33,42,40000000,0
2018-12-03,9,10,16,20,28,30,19000000,0
2018-12-05,4,5,8,16,29,37,36000000,0
2018-12-07,2,13,19,27,35,42,38000000,1
2018-12-10,9,12,15,16,25,29,13000000,0
2018-12-12,1,5,14,25,39,40,30000000,0
2018-12-14,1,2,3,12,27,30,18000000,0
2018-12-17,11,16,21,31,39,41,26000000,0
2018-12-19,6,10,15,28,38,40,14000000,0
2018-12-21,4,9,12,19,25,34,25000000,1
2018-12-24,2,4,6,13,27,28,20000000,1
2018-12-26,8,24,25,27,28,29,25000000,1
2018-12-28,6,7,14,18,27,37,39000000,1
2018-12-31,7,12,13,16,31,36,31000000,0
2019-01-02,4,7,26,32,33,34,12000000,0
2019-01-04,3,7,10,27,40,42,22000000,0
2019-01-07,3,9,15,21,23,27,20000000,0
2019-01-09,2,4,25,30,32,41,23000000,0
2019-01-11,5,12,15,27,38,40,33000000,0
2019-01-14,13,16,21,30,37,39,26000000,0
2019-01-16,4,9,12,32,33,40,37000000,0
2019-01-18,1,2,4,35,39,40,15000000,0
2019-01-21,1,7,25,33,40,41,17000000,0
2019-01-23,3,6,9,10,30,40,14000000,0
2019-01-25,3,5,10,11,30,40,39000000,0
2019-01-28,2,7,11,13,22,36,23000000,0
2019-01-30,2,6,13,35,36,38,25000000,0
2019-02-01,1,9,11,12,26,37,20000000,0
2019-02-04,8,9,28,31,40,41,17000000,0
2019-02-06,2,6,33,39,40,41,40000000,0
2019-02-08,10,11,15,16,20,41,34000000,0
2019-02-11,9,10,12,15,26,37,39000000,0
2019-02-13,4,7,18,23,31,35,35000000,0
2019-02-15,1,14,22,26,32,33,14000000,0
2019-02-18,2,11,22,25,26,39,37000000,0
2019-02-20,1,6,9,22,30,32,33000000,0
2019-02-22,1,9,11,16,22,40,32000000,0
2019-02-25,1,8,11,25,28,40,15000000,0
2019-02-27,5,14,17,29,31,37,39000000,0
2019-03-01,1,6,10,14,26,38,13000000,1
2019-03-04,5,6,8,18,38,41,19000000,0
2019-03-06,11,15,16,29,32,40,29000000,0
2019-03-08,12,25,36,40,41,42,14000000,0
2019-03-11,7,14,19,24,33,41,35000000,0
2019-03-13,5,9,17,29,37,39,11000000,0
2019-03-15,17,20,28,30,36,42,30000000,1
2019-03-18,2,29,30,33,34,39,23000000,0
2019-03-20,3,14,24,25,29,40,32000000,0
2019-03-22,2,6,19,20,26,41,36000000,0
2019-03-25,2,5,12,14,18,33,34000000,0
2019-03-27,4,7,15,27,30,42,24000000,0
2019-03-29,7,16,19,25,35,41,21000000,0
2019-04-01,21,22,25,34,40,41,15000000,0
2019-04-03,3,20,21,22,24,39,27000000,0
2019-04-05,5,6,13,23,41,42,16000000,0
2019-04-08,6,10,16,19,29,32,11000000,1
2019-04-10,1,10,21,28,40,42,26000000,0
2019-04-12,7,14,16,29,40,42,13000000,0
2019-04-15,6,8,14,22,23,34,26000000,0
2019-04-17,6,14,15,35,36,41,16000000,0
2019-04-19,3,9,11,13,31,38,14000000,0
2019-04-22,6,11,14,15,18,29,35000000,0
2019-04-24,1,11,14,25,38,40,21000000,0
2019-04-26,11,12,16,19,23,31,25000000,1
2019-04-29,4,9,16,27,33,35,25000000,0
2019-05-01,11,15,17,22,24,28,37000000,0
2019-05-03,17,19,26,33,35,42,23000000,0
2019-05-06,11,12,15,18,20,40,33000000,2
2019-05-08,2,9,17,23,38,39,18000000,0
2019-05-10,1,3,4,30,32,38,33000000,0
2019-05-13,11,15,27,28,30,35,39000000,1
2019-05-15,6,8,9,12,21,35,11000000,0
2019-05-17,5,28,29,34,37,40,30000000,1
2019-05-20,16,22,25,27,32,41,19000000,0
2019-05-22,11,16,19,21,23,31,27000000,0
2019-05-24,7,13,17,28,37,38,24000000,0
2019-05-27,4,10,25,26,33,37,37000000,0
2019-05-29,10,11,15,24,31,34,34000000,0
2019-05-31,14,21,25,28,31,34,17000000,0
2019-06-03,6,7,16,31,32,42,31000000,0
2019-06-05,3,8,24,28,37,42,32000000,2
2019-06-07,2,6,17,29,31,37,13000000,0
2019-06-10,2,7,12,19,24,25,32000000,0
2019-06-12,6,13,20,31,35,39,36000000,0
2019-06-14,8,17,21,24,25,33,20000000,2
2019-06-17,2,6,23,27,32,42,12000000,0
2019-06-19,4,7,14,31,36,41,26000000,0
2019-06-21,7,9,14,23,32,39,18000000,0
2019-06-24,4,6,13,14,19,24,21000000,0
2019-06-26,8,16,28,29,36,39,30000000,0
2019-06-28,9,16,19,20,31,39,16000000,0
2019-07-01,2,13,14,17,25,28,31000000,0
2019-07-03,6,14,16,19,26,40,18000000,0
2019-07-05,1,3,4,15,18,30,13000000,0
2019-07-08,2,5,6,11,14,18,14000000,0
2019-07-10,7,15,16,18,20,38,12000000,0
2019-07-12,5,10,11,20,26,39,29000000,1
2019-07-15,2,4,10,11,32,42,32000000,0
2019-07-17,4,9,10,13,15,19,32000000,0
2019-07-19,11,29,33,35,37,40,24000000,0
2019-07-22,4,13,19,23,27,29,20000000,0
2019-07-24,1,3,8,12,18,21,15000000,1
2019-07-26,3,17,21,27,28,35,36000000,0
2019-07-29,16,27,29,32,37,40,27000000,0
2019-07-31,2,8,9,12,23,38,32000000,0
2019-08-02,1,7,10,15,18,22,38000000,0
2019-08-05,2,6,10,16,37,38,17000000,0
2019-08-07,18,20,29,34,36,38,26000000,0
2019-08-09,1,6,7,26,39,40,29000000,0
2019-08-12,7,9,19,20,27,28,11000000,1
2019-08-14,1,3,5,35,36,41,19000000,0
2019-08-16,15,18,28,30,34,36,38000000,0
2019-08-19,3,8,27,30,36,40,31000000,0
2019-08-21,2,15,21,28,29,32,38000000,1
2019-08-23,1,4,16,22,26,35,16000000,0
2019-08-26,21,29,30,33,34,42,33000000,0
2019-08-28,2,8,14,21,30,36,12000000,0
2019-08-30,3,9,12,13,17,22,31000000,0
2019-09-02,2,7,10,12,22,24,38000000,0
2019-09-04,18,19,23,24,33,38,39000000,0
2019-09-06,5,10,16,31,37,41,15000000,0
2019-09-09,7,9,14,20,21,25,30000000,0
2019-09-11,7,8,10,17,21,30,17000000,0
2019-09-13,2,5,14,15,29,42,18000000,0
2019-09-16,4,13,25,31,35,38,16000000,0
2019-09-18,11,14,16,22,32,35,12000000,0
2019-09-20,6,9,17,18,23,34,20000000,1
2019-09-23,1,4,23,28,34,36,16000000,2
2019-09-25,6,12,16,21,27,37,35000000,2
2019-09-27,1,3,11,17,21,22,13000000,0
2019-09-30,6,7,15,29,30,37,31000000,0
2019-10-02,11,13,14,30,32,36,14000000,0
2019-10-04,7,9,17,24,31,36,17000000,0
2019-10-07,2,16,25,28,33,34,11000000,0
2019-10-09,10,12,13,16,30,38,12000000,0
2019-10-11,10,13,17,18,21,25,13000000,0
2019-10-14,14,18,28,35,38,41,28000000,0
2019-10-16,14,25,27,32,35,36,33000000,0
2019-10-18,3,18,23,27,33,38,11000000,0
2019-10-21,7,19,28,34,41,42,14000000,0
2019-10-23,5,14,19,21,22,36,37000000,1
2019-10-25,2,5,6,26,27,41,22000000,0
2019-10-28,4,9,23,37,40,41,16000000,0
2019-10-30,17,20,29,31,32,37,23000000,0
2019-11-01,10,12,14,17,18,19,29000000,0
2019-11-04,3,5,18,19,28,34,27000000,0
2019-11-06,1,9,11,15,30,34,19000000,1
2019-11-08,3,16,19,26,33,42,39000000,0
2019-11-11,2,19,20,21,29,38,24000000,0
2019-11-13,1,19,22,24,33,35,34000000,0
2019-11-15,10,15,23,29,36,38,12000000,0
2019-11-18,7,23,24,29,30,39,14000000,0
2019-11-20,7,14,15,24,35,41,39000000,0
2019-11-22,6,15,20,27,39,41,18000000,0
2019-11-25,17,19,23,33,35,42,36000000,0
2019-11-27,3,12,18,19,39,42,32000000,2
2019-11-29,11,12,13,33,36,39,24000000,0
2019-12-02,1,9,11,24,25,37,13000000,0
2019-12-04,15,20,21,33,36,42,16000000,0
2019-12-06,3,10,11,17,19,23,12000000,2
2019-12-09,15,20,22,23,36,40,14000000,0
2019-12-11,14,18,21,22,23,24,33000000,0
2019-12-13,5,8,10,14,23,39,17000000,0
2019-12-16,1,4,17,21,29,42,27000000,0
2019-12-18,8,16,18,27,34,38,40000000,0
2019-12-20,4,9,13,15,22,31,40000000,0
2019-12-23,4,6,11,25,27,32,21000000,0
2019-12-25,7,25,26,32,35,40,15000000,0
2019-12-27,7,8,9,18,20,39,15000000,0
2019-12-30,3,6,10,15,19,25,12000000,0
2020-01-01,13,25,26,30,35,38,27000000,0
2020-01-03,1,10,28,30,36,40,32000000,0
2020-01-06,9,22,23,29,37,38,48000000,0
2020-01-08,9,13,14,19,25,33,20000000,0
2020-01-10,3,17,18,23,26,35,24000000,0
2020-01-13,3,9,26,30,32,34,25000000,2
2020-01-15,9,19,24,25,33,38,35000000,0
2020-01-17,12,13,16,32,37,40,35000000,1
2020-01-20,10,13,28,35,36,42,42000000,0
2020-01-22,7,14,18,19,20,38,35000000,0
2020-01-24,10,25,29,35,39,41,22000000,0
2020-01-27,8,9,14,18,19,35,47000000,1
2020-01-29,5,8,21,27,29,36,43000000,0
2020-01-31,1,15,18,32,34,40,39000000,0
2020-02-03,6,10,19,27,28,34,31000000,0
2020-02-05,3,19,31,32,33,37,48000000,0
2020-02-07,3,10,15,19,28,31,28000000,0
2020-02-10,2,9,22,28,40,41,42000000,0
2020-02-12,6,17,26,30,34,37,28000000,0
2020-02-14,14,22,24,28,31,38,31000000,0
2020-02-17,1,18,20,22,27,40,30000000,0
2020-02-19,7,8,19,21,24,34,42000000,0
2020-02-21,10,12,21,28,31,35,30000000,0
2020-02-24,13,17,22,23,28,35,43000000,0
2020-02-26,11,24,26,28,29,33,23000000,2
2020-02-28,1,9,22,25,30,40,30000000,0
2020-03-02,15,16,18,20,23,28,33000000,0
2020-03-04,17,22,32,36,40,42,49000000,0
2020-03-06,3,14,23,25,28,41,22000000,0
2020-03-09,5,14,26,30,35,40,49000000,0
2020-03-11,16,19,25,26,32,35,43000000,0
2020-03-13,7,13,24,30,31,42,50000000,0
2020-03-16,6,10,19,26,31,36,50000000,0
2020-03-18,2,15,31,36,38,40,16000000,0
2020-03-20,3,7,19,25,32,37,49000000,0
2020-03-23,7,8,14,19,22,42,39000000,0
2020-03-25,13,18,24,25,33,40,37000000,0
2020-03-27,2,9,10,19,25,40,24000000,0
2020-03-30,6,9,23,25,32,39,23000000,0
2020-04-01,1,11,12,20,29,40,43000000,0
2020-04-03,13,14,18,28,32,36,32000000,0
2020-04-06,1,23,27,32,35,42,33000000,0
2020-04-08,3,4,14,17,33,37,41000000,0
2020-04-10,1,18,24,28,31,34,41000000,0
2020-04-13,8,9,21,25,29,33,49000000,0
2020-04-15,8,14,19,20,41,42,39000000,0
2020-04-17,11,17,30,35,40,41,33000000,0
2020-04-20,10,13,14,19,22,37,38000000,0
2020-04-22,5,8,12,20,32,34,27000000,0
2020-04-24,8,12,13,35,38,42,44000000,0
2020-04-27,3,4,11,16,21,25,31000000,1
2020-04-29,1,12,13,28,33,41,50000000,0
2020-05-01,4,15,36,37,38,41,49000000,0
2020-05-04,9,10,21,22,29,36,40000000,1
2020-05-06,1,13,18,27,28,39,26000000,0
2020-05-08,5,9,10,14,16,35,26000000,0
2020-05-11,12,23,25,31,34,42,37000000,0
2020-05-13,7,13,20,27,31,32,38000000,0
2020-05-15,3,12,27,37,41,42,43000000,0
2020-05-18,3,11,22,24,32,39,46000000,0
2020-05-20,9,13,17,26,35,36,50000000,0
2020-05-22,2,9,14,17,33,42,34000000,0
2020-05-25,3,21,29,31,34,39,46000000,1
2020-05-27,8,9,14,24,30,38,26000000,0
2020-05-29,9,11,30,32,33,38,22000000,0
2020-06-01,13,20,21,24,25,39,21000000,0
2020-06-03,2,4,12,34,35,42,26000000,0
2020-06-05,13,17,18,19,20,28,16000000,0
2020-06-08,9,22,30,37,40,42,47000000,0
2020-06-10,1,12,31,35,37,38,29000000,0
2020-06-12,2,3,6,10,22,40,43000000,0
2020-06-15,2,4,12,20,30,31,36000000,0
2020-06-17,9,14,16,21,22,41,21000000,0
2020-06-19,1,2,25,26,31,42,30000000,0
2020-06-22,2,4,9,14,21,32,36000000,0
2020-06-24,1,2,7,8,12,32,42000000,0
2020-06-26,5,10,19,33,39,40,24000000,0
2020-06-29,1,2,9,12,26,35,42000000,0
2020-07-01,3,16,20,24,37,39,31000000,0
2020-07-03,1,7,10,16,37,39,49000000,0
2020-07-06,11,12,20,24,27,33,15000000,0
2020-07-08,18,21,37,38,41,42,36000000,0
2020-07-10,5,7,8,20,22,27,22000000,0
2020-07-13,3,6,25,26,38,42,38000000,0
2020-07-15,3,18,22,27,31,32,42000000,0
2020-07-17,5,24,25,31,35,40,44000000,0
2020-07-20,8,17,18,19,35,38,47000000,0
2020-07-22,2,7,8,18,22,42,47000000,0
2020-07-24,3,7,15,21,24,33,25000000,2
2020-07-27,9,15,18,20,28,30,20000000,0
2020-07-29,11,15,16,26,33,36,43000000,1
2020-07-31,2,4,20,27,30,36,27000000,0
2020-08-03,15,26,27,29,38,40,30000000,0
2020-08-05,9,29,31,34,40,41,33000000,0
2020-08-07,20,21,25,28,30,37,25000000,0
2020-08-10,12,16,24,27,36,37,48000000,0
2020-08-12,3,6,18,36,38,42,27000000,0
2020-08-14,4,15,20,21,32,42,21000000,0
2020-08-17,8,22,24,26,27,42,26000000,1
2020-08-19,16,19,23,24,33,39,33000000,1
2020-08-21,10,12,13,14,16,22,50000000,0
2020-08-24,12,18,20,21,32,42,29000000,0
2020-08-26,8,16,30,36,37,40,24000000,0
2020-08-28,1,13,20,23,31,33,26000000,0
2020-08-31,10,11,20,21,32,39,35000000,0
2020-09-02,3,5,6,24,28,31,21000000,0
2020-09-04,14,26,30,37,38,42,26000000,0
2020-09-07,5,8,14,16,34,42,23000000,0
2020-09-09,6,12,13,19,31,42,35000000,0
2020-09-11,4,8,15,21,28,42,35000000,0
2020-09-14,10,23,25,27,30,38,34000000,0
2020-09-16,6,16,32,33,34,35,21000000,0
2020-09-18,3,16,17,18,19,20,50000000,0
2020-09-21,8,29,33,36,38,41,29000000,0
2020-09-23,3,10,18,19,23,42,16000000,0
2020-09-25,15,26,27,29,30,37,39000000,0
2020-09-28,2,6,7,17,29,33,46000000,0
2020-09-30,1,2,10,19,28,33,29000000,0
2020-10-02,1,2,10,23,25,40,40000000,1
2020-10-05,2,5,15,17,37,40,45000000,0
2020-10-07,4,6,22,24,35,36,24000000,2
2020-10-09,7,16,20,29,35,41,41000000,2
2020-10-12,7,10,21,25,31,42,31000000,0
2020-10-14,1,16,26,29,40,42,19000000,0
2020-10-16,3,9,21,30,31,42,37000000,1
2020-10-19,1,8,11,23,28,38,31000000,0
2020-10-21,2,24,30,36,40,42,22000000,0
2020-10-23,1,6,18,25,26,38,15000000,0
2020-10-26,1,4,11,12,31,36,40000000,2
2020-10-28,2,7,13,31,32,34,49000000,0
2020-10-30,7,9,10,14,35,36,32000000,0
2020-11-02,2,7,14,17,24,30,17000000,0
2020-11-04,3,6,9,33,36,39,19000000,0
2020-11-06,14,15,16,17,18,21,44000000,0
2020-11-09,1,10,20,25,36,38,48000000,0
2020-11-11,2,6,11,18,33,42,48000000,1
2020-11-13,14,18,20,22,24,26,28000000,0
2020-11-16,18,22,24,26,35,37,38000000,1
2020-11-18,3,5,11,19,35,41,24000000,0
2020-11-20,5,15,20,29,36,41,22000000,0
2020-11-23,2,5,12,17,23,37,15000000,2
2020-11-25,10,13,16,20,36,40,39000000,0
2020-11-27,1,2,14,24,25,38,43000000,0
2020-11-30,2,5,21,30,34,40,27000000,0
2020-12-02,4,8,9,10,12,19,50000000,0
2020-12-04,15,18,22,25,39,40,37000000,0
2020-12-07,1,3,9,18,25,41,41000000,0
2020-12-09,2,8,33,34,37,38,16000000,0
2020-12-11,7,8,12,34,38,39,30000000,0
2020-12-14,6,9,12,14,23,31,23000000,0
2020-12-16,13,14,18,26,34,38,41000000,0
2020-12-18,7,9,12,24,26,36,29000000,0
2020-12-21,1,2,19,32,35,38,15000000,0
2020-12-23,1,11,19,21,32,36,33000000,0
2020-12-25,2,6,17,26,28,35,50000000,0
